model,feature,importance
extra_trees,num__basiskele_detail_group_bucket_median,0.07837930020555225
extra_trees,num__district_m2_group_target_median,0.057269224119372575
extra_trees,num__attr_total_quality_score,0.031534245030884304
extra_trees,num__site_project_oof_residual_mean,0.026247817064616073
extra_trees,num__attr_quality_x_county_income,0.025848397175760894
extra_trees,cat__elevator_Yok,0.021989195994401703
extra_trees,num__site_project_oof_price_level,0.02189679715967558
extra_trees,num__attr_effect_total_quality_bucket,0.01794027247037166
extra_trees,num__attr_has_elevator,0.015229157725568217
extra_trees,cat__elevator_Var,0.012089770647426439
extra_trees,num__attr_effect_elevator,0.012074953543255053
extra_trees,num__attr_m2_per_room,0.010673237198189616
extra_trees,num__attr_quality_x_location_baseline,0.008169062074451798
extra_trees,num__basiskele_detail_subtype_premium_signal,0.007441119769880848
extra_trees,num__location_baseline_level_code,0.007082658847860658
extra_trees,num__detail_effect_subtype_sum,0.007036427107248966
extra_trees,num__basiskele_district_premium_bucket_mean,0.007031248371540598
extra_trees,num__total_floors,0.006882214460804517
extra_trees,num__attr_compactness_score,0.0068803214058133656
extra_trees,cat__floor_segment_Zemin/Giriş,0.005969749840095458
extra_trees,num__detail_effect_outside_x_attr_quality,0.0055671542100581275
extra_trees,cat__building_age_group_31 ve üzeri,0.005547615508911814
extra_trees,num__detail_effect_subtype_mean,0.005488951964408722
extra_trees,num__detail_effect_front_sum,0.005365950215629022
extra_trees,num__detail_effect_outside_sum,0.005312554735966661
extra_trees,num__gross_m2,0.005010512466998792
extra_trees,num__net_m2,0.004940608928314592
extra_trees,num__site_project_known_premium_flag,0.004754091562066657
extra_trees,num__bathroom_count,0.004623187316483899
extra_trees,num__estimated_monthly_rent_gross,0.004605261799570653
extra_trees,num__detail_effect_front_mean,0.004593825576077862
extra_trees,cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.004536834319276699
extra_trees,num__detail_effect_total_mean,0.0043812252220582285
extra_trees,num__bearing_from_district_centroid_cos,0.004348797412646306
extra_trees,num__district_room_count_target_median,0.00431642954271015
extra_trees,num__attr_net_gross_ratio,0.004277160272564493
