district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.309120976584976,0.309120976584976,7728.0244146244,7728.0244146244,25000.0,32728.0244146244
Seymen Mah.,10,0.19591118869502214,0.1474495904475513,7917.063177527484,5898.6981669666675,44081.542,41524.51928023036
Bahçecik Kılıçaslan Mh.,11,0.17630734744719637,0.11077987431942377,6850.582423953688,5163.468774606976,42051.83090909091,41482.505861326244
Bahçecik Şehitekrem Mh.,2,0.17090188112452107,0.17090188112452107,6273.623264014168,6273.623264014168,37152.78,37399.46961662819
Sahil Mah.,3,0.16748877644454466,0.16498116955463438,5713.120862506271,5029.912901147782,35550.026666666665,39527.27259523273
Karşıyaka Mh.,4,0.15979209253678678,0.1502396315545637,10892.219295554149,9707.638329636819,67031.82,56139.60070444585
Atakent Mah.,5,0.1529864318785789,0.1546723721011677,7915.242920012943,5760.212584920984,47155.418,42695.72135725561
Körfez Mh.,11,0.1402680601236989,0.09636778532740159,5192.842746843074,4048.6185311974696,35762.35999999999,34651.87958372754
Döngel Mh.,39,0.1386353877815745,0.12342154317910001,5795.889832214068,4568.554038214275,40185.3958974359,39072.8904404244
Kullar Tepecik Mh.,11,0.1254335676707753,0.07084885731159009,4775.876168348491,2882.260460355792,38974.27636363636,37735.61920259663
Kullar Yakacık Mh.,24,0.12119097619983715,0.11757485515193355,4904.541899736466,4695.483698995424,39630.2175,39125.68423986698
Barbaros Mah.,108,0.11465442455570682,0.09340558761986123,4797.299998646682,3959.459339946341,41193.614074074074,40656.61036987197
Paşadağ Mh.,113,0.11354927061976955,0.09151468870922012,4685.05427004061,3376.377066999972,41525.32654867257,41124.68392498617
Fatih Mah.,194,0.10782575744159721,0.08778536200973017,4434.117317063759,3603.84406156747,41636.47659793814,41504.87271080385
Serdar Mah.,38,0.10751787776341697,0.07775084328040527,4148.717116274347,3080.503815202377,37623.35236842106,37062.96912520218
Aydınkent Mh.,21,0.10682597207121004,0.07955143016058058,3979.6440868914224,3205.278887187509,37026.04285714286,38129.56125889336
Mahmutpaşa Mh.,26,0.10603985966171894,0.11247482059905145,4549.42599554669,4749.172552912529,43813.14692307693,44238.40545468281
Yeşilyurt Mh.,201,0.09884999612192243,0.07548129426461897,4268.218713217461,3135.492913997936,41696.01975124378,41139.72459844623
Kullar Merkez Mh.,7,0.08978066985377628,0.0645634099210056,3104.921012069113,2534.1138393994697,38300.97571428572,38821.91116104267
Havuzlubahçe Mh.,10,0.08841350180747651,0.06983054929162712,2801.7674892456926,2138.3676762033538,31740.775,31660.82118244017
Yaylacık Mh.,35,0.08814409485504407,0.06230478400935022,3614.6304543815104,3005.8977880906386,42852.42228571429,42714.93220393169
Yeniköy Merkez Mh.,10,0.07509798485277397,0.061598281703446486,2896.894790038829,2296.5594716516607,38734.704,38684.33638133699
Altınkent Mh.,24,0.0738051859768379,0.06697732330189579,2730.044124516407,2220.550134823472,35407.8325,35048.613198601066
Damlar Mah.,5,0.061710752352780805,0.047137768866802834,2326.708120041358,1867.1454085439182,39906.932,39932.38695925918
Yeşilkent Mh.,5,0.044931660280684696,0.03295100442933792,1289.3645258404497,1029.71888841681,29533.484000000004,29632.579107149177
Vezirçiftliği Mh.,1,0.04474765831794088,0.04474765831794088,1603.4576072340205,1603.4576072340205,35833.33,37436.78760723402
