model,feature,importance
extra_trees,num__basiskele_detail_group_bucket_median,0.08388867813243447
extra_trees,num__district_m2_group_target_median,0.056523123741912616
extra_trees,num__attr_total_quality_score,0.033097029124732585
extra_trees,num__attr_quality_x_county_income,0.023512710443576976
extra_trees,cat__elevator_Yok,0.021137366708632296
extra_trees,num__attr_effect_total_quality_bucket,0.016496895334270154
extra_trees,num__attr_effect_elevator,0.014911351355502403
extra_trees,cat__elevator_Var,0.014037134095235075
extra_trees,num__attr_has_elevator,0.012912937982106736
extra_trees,num__attr_m2_per_room,0.010635027480562931
extra_trees,num__attr_quality_x_location_baseline,0.009379057347024565
extra_trees,num__basiskele_detail_subtype_premium_signal,0.008489520095915179
extra_trees,num__detail_effect_outside_x_attr_quality,0.008227302500774991
extra_trees,num__detail_effect_subtype_mean,0.008183856884441499
extra_trees,num__detail_effect_subtype_sum,0.007902707926263129
extra_trees,num__detail_effect_outside_sum,0.007754745458193278
extra_trees,num__bsk_cluster_similar_10_median,0.007600408554129788
extra_trees,num__attr_compactness_score,0.007414485552913098
extra_trees,cat__floor_segment_Zemin/Giriş,0.006494869800645031
extra_trees,num__total_floors,0.006404770487065404
extra_trees,num__basiskele_district_premium_bucket_mean,0.006258385085806176
extra_trees,num__detail_effect_outside_mean,0.005971955331445033
extra_trees,num__location_baseline_level_code,0.0056664965459146165
extra_trees,num__detail_effect_county_total_sum,0.0055052026464119065
extra_trees,num__detail_effect_front_sum,0.005351633071428105
extra_trees,cat__usage_status_Mülk Sahibi,0.005305357056780395
extra_trees,num__bsk_district_similar_10_median,0.005236324352848829
extra_trees,num__gross_m2,0.0050766041398070385
extra_trees,num__detail_effect_front_mean,0.004887411367518785
extra_trees,cat__parking_Açık & Kapalı Otopark,0.004830033280831295
extra_trees,cat__building_age_group_31 ve üzeri,0.004811182250898249
extra_trees,num__detail_effect_total_x_attr_quality,0.00475450866805824
extra_trees,num__bsk_district_similar_20_median,0.004722402322593016
extra_trees,num__detail_effect_total_mean,0.004673226905481204
extra_trees,num__detail_effect_total_sum,0.0046300338234202204
extra_trees,num__dues,0.004374319799935885
extra_trees,num__bathroom_count,0.004346466896654369
extra_trees,num__basiskele_district_premium_bucket_median,0.004304833075038064
extra_trees,num__bearing_from_district_centroid_cos,0.004219862056736463
extra_trees,num__estimated_monthly_rent_gross,0.004150474122694506
extra_trees,num__district_room_count_target_median,0.004075067289074342
extra_trees,num__is_old_building,0.004068452152319796
extra_trees,cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.004041679361331609
extra_trees,num__net_m2,0.004028476753713119
extra_trees,num__bsk_cluster_similar_std,0.003988126857904987
extra_trees,num__bsk_cluster_similar_20_median,0.003981358843551346
extra_trees,num__attr_net_gross_ratio,0.003943538434317018
extra_trees,num__bsk_district_similar_20_std,0.00388352456443554
extra_trees,num__net_gross_ratio,0.0038484413864247374
extra_trees,cat__geo_cluster_city_city_6,0.0037064442441528136
extra_trees,num__basiskele_distance_to_coast_x_large_home,0.0035526061026383495
extra_trees,cat__parking_Açık Otopark,0.0034654784712264204
extra_trees,num__bearing_from_district_centroid_sin,0.0034546533406840485
extra_trees,num__attr_net_gross_good,0.003423307281144757
extra_trees,num__basiskele_premium_score,0.003417165359382306
extra_trees,num__is_small_flat,0.003405699978366239
extra_trees,cat__building_age_group_0 (Oturuma Hazır),0.0033178408108255385
extra_trees,num__basiskele_premium_x_gross_m2,0.0033001872660251477
extra_trees,cat__geo_cluster_city_city_0,0.003282373799429041
extra_trees,cat__detail_cephe_Batı|Doğu|Güney,0.003259220307998131
extra_trees,num__building_age,0.0032497132621488165
extra_trees,cat__usage_status_Boş,0.003222934880676256
extra_trees,num__bearing_from_county_centroid_cos,0.003207915454331972
extra_trees,num__detail_effect_inside_mean,0.0032025664010455262
extra_trees,num__detail_effect_district_total_sum,0.0032022551200940937
extra_trees,num__attr_compact_home_x_quality,0.003184504610632995
extra_trees,num__attr_is_middle_floor,0.003137230409119626
extra_trees,num__distance_to_coast_x_large_home,0.003105612927814071
extra_trees,num__detail_effect_inside_sum,0.0030704678941357766
extra_trees,num__basiskele_has_pool_signal,0.003061977972554962
extra_trees,num__distance_to_coast_x_view_sea,0.002982572126128091
extra_trees,cat__detail_cephe_Batı|Doğu|Kuzey,0.0029226162484982756
extra_trees,num__basiskele_premium_x_location_baseline,0.002918725343916563
extra_trees,num__distance_to_county_centroid_m,0.0029039382437114672
extra_trees,num__detail_effect_level_code,0.002896080626138694
extra_trees,cat__kitchen_Açık (Amerikan),0.002895735538699546
extra_trees,num__basiskele_detail_outside_premium_signal,0.002893500267902004
extra_trees,num__location_baseline_log,0.0028697164047304198
extra_trees,num__basiskele_detail_total_premium_signal,0.0028184762859571545
extra_trees,num__floor_num,0.002795365418312196
extra_trees,cat__detail_konut_tipi_Ara Kat,0.002787610943598235
extra_trees,cat__kitchen_Kapalı,0.002780303122993775
extra_trees,num__is_new_building,0.0027731878709367037
extra_trees,num__detail_effect_inside_x_attr_quality,0.0027571520893935456
extra_trees,num__attr_quality_x_demo_income,0.002743041864359858
extra_trees,num__basiskele_detail_inside_premium_signal,0.0027304807837288466
extra_trees,cat__geo_cluster_city_city_1,0.0027246647174786376
extra_trees,num__basiskele_premium_x_detail_outside,0.002713551967091738
extra_trees,num__attr_new_building_x_site_inside,0.0027054373874614724
extra_trees,num__location_baseline_count,0.0026985505852082795
extra_trees,cat__room_count_3+1,0.00269200738843639
extra_trees,cat__m2_group_0-75,0.0026806971876298137
extra_trees,num__location_baseline_m2,0.002644276922943696
extra_trees,cat__detail_cephe_Batı|Doğu,0.002608352404262389
extra_trees,cat__detail_konut_tipi_missing,0.0025627378736152715
extra_trees,num__distance_to_yuvacik_m,0.002559203858746971
extra_trees,num__lat,0.002553052256413368
extra_trees,num__lat_centered_city,0.0025510176556066515
extra_trees,num__attr_building_age_inverse,0.0025506643452632293
extra_trees,num__distance_to_district_centroid_m,0.0024979438260626895
extra_trees,num__remaining_floors,0.0024871974678409214
extra_trees,cat__m2_group_101-125,0.0024778551526479305
extra_trees,cat__building_age_group_5,0.0024702340843138133
extra_trees,cat__detail_manzara_Şehir,0.002436898782013506
extra_trees,num__attr_floor_ratio,0.0023917419153325794
extra_trees,num__basiskele_lat_lon_interaction,0.0023904711227523247
extra_trees,num__floor_ratio,0.002363066559831484
extra_trees,num__large_home_net_gross_quality,0.002357224323140767
extra_trees,num__district_m2_group_rent_m2_median,0.002353404232701571
extra_trees,num__attr_net_gross_bad,0.0023512117166288654
extra_trees,num__distance_to_sahil_m,0.0023262537507756087
extra_trees,num__detail_effect_total_abs_sum,0.002308622762802935
extra_trees,num__district_room_rent_m2_count,0.002292640048550911
extra_trees,num__distance_to_bahcecik_m,0.0022847270387664513
extra_trees,cat__detail_konut_tipi_En Üst Kat,0.00227388134376844
extra_trees,num__district_m2_group_rent_m2_count,0.00227078685331334
extra_trees,cat__heating_Kombi (Doğalgaz),0.002267431360502047
extra_trees,num__basiskele_district_premium_bucket_count,0.002257934607054744
extra_trees,num__detail_front_count,0.0022423747310541925
extra_trees,num__distance_to_coast_x_site_inside,0.002236021923808112
extra_trees,cat__detail_cephe_missing,0.0022234397248721105
extra_trees,num__location_baseline_vs_trend,0.0022203394250614817
extra_trees,num__basiskele_premium_x_detail_view,0.002208324693332182
extra_trees,num__lat_centered_county,0.002192464049721178
extra_trees,cat__heating_Yerden Isıtma,0.0021673376617398375
extra_trees,num__distance_to_geo_cluster_center_m,0.002162217255117328
extra_trees,num__detail_effect_negative_count,0.0021376509763707608
extra_trees,num__distance_to_izmit_center_m,0.002133346757938576
extra_trees,num__distance_to_kullar_m,0.002131949546235298
extra_trees,num__attr_floor_quality_score,0.0021026537329357337
