county,site_project_id,n_listings,known_premium
İzmit,izmit::bagcesme_kavanium,1,0
İzmit,izmit::avlu,1,0
İzmit,izmit::avenue,1,0
İzmit,izmit::ates,1,0
İzmit,izmit::ata,1,0
İzmit,izmit::asrin,1,0
İzmit,izmit::aslantas_plus,1,0
İzmit,izmit::asayra_dan_yuvam_akarca,1,0
İzmit,izmit::asayra_dan_bayindirlik_kalici,1,0
İzmit,izmit::art_yapi_elit_park,1,0
İzmit,izmit::armakent_4,1,0
İzmit,izmit::armadakent_4,1,0
İzmit,izmit::armadakent_1,1,0
Başiskele,basiskele::yuvacik_ta_prestijli,1,0
Başiskele,basiskele::yuvacik_pasadagi_mh,1,0
Başiskele,basiskele::yuvacik_pasadag_yesil_vadi,1,0
Başiskele,basiskele::yuvacik_manar,1,0
Başiskele,basiskele::yuvacik_kalici_konutlari_1_ada,1,0
Başiskele,basiskele::yuvacik_kalici_konutlari_10_ada,1,0
Başiskele,basiskele::yuvacik_eksioglu_metsan,1,0
Başiskele,basiskele::yuvacik_doga,1,0
Başiskele,basiskele::yusra,1,0
Başiskele,basiskele::yuksek_giris_butik,1,0
İzmit,izmit::belediye_memurlar,1,0
İzmit,izmit::bayindirlik_konutlari_12_ada,1,0
İzmit,izmit::bayindirlik_konutlari_11_ada,1,0
İzmit,izmit::baris_sitesi_2,1,0
İzmit,izmit::balabani,1,0
İzmit,izmit::balaban_sitesi_2,1,0
İzmit,izmit::dunya_bankasi_konutlari_14_ada,1,0
İzmit,izmit::dostluk_6,1,0
İzmit,izmit::dikkat_emlak_tan_yenisehir_mh,1,0
İzmit,izmit::deniz_manzarali,1,0
İzmit,izmit::degirmen,1,0
İzmit,izmit::dan_bayindirlik,1,0
İzmit,izmit::cumhuriyet,1,0
İzmit,izmit::cukurbag_mah_guneskent,1,0
İzmit,izmit::concept_yahyakaptan,1,0
İzmit,izmit::cinar_vadisi_konaklari,1,0
İzmit,izmit::cepni_corner_park,1,0
İzmit,izmit::celik_ay_dan_yesilova_zumra,1,0
İzmit,izmit::cayirkoy_premiumda,1,0
İzmit,izmit::cagdas_siteleri,1,0
Başiskele,basiskele::yuz_yapi_dan_deniz_ve_vadi,1,0
Başiskele,basiskele::yuvacikta,1,0
Başiskele,basiskele::yesilyurt_mahallesin_de,1,0
Başiskele,basiskele::yesilyurt_mah_durupark,1,0
Başiskele,basiskele::yenikoy_kalici_konutlari_12_ada,1,0
Başiskele,basiskele::yaylacik_mh_de_havuzlu,1,0
Başiskele,basiskele::yagmurkent,1,0
Başiskele,basiskele::vizyon_dan_basiskelede,1,0
Başiskele,basiskele::vizyon_dan,1,0
Başiskele,basiskele::vistapark,1,0
Başiskele,basiskele::vira,1,0
İzmit,izmit::dunya_bankasi_konutlari_2_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_27_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_24_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_23_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_21_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_18_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_17_ada,1,0
Başiskele,basiskele::torunogullari_park_2,1,0
Başiskele,basiskele::torpidocular,1,0
Başiskele,basiskele::tinaztepede,1,0
İzmit,izmit::fnd_smarside_2,1,0
İzmit,izmit::evedin_yuvam_akarca_orkide,1,0
İzmit,izmit::eskidjiden_iztop_park,1,0
İzmit,izmit::erim,1,0
İzmit,izmit::erdagi,1,0
İzmit,izmit::elit_kirk_bir,1,0
İzmit,izmit::ekol_den_karadenizliler_mah_hls_yapi_da,1,0
İzmit,izmit::dunya_bankasi_sitesi_30_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_9_ada,1,0
İzmit,izmit::dunya_bankasi_konutlari_3_ada,1,0
Başiskele,basiskele::yonca_evleri_2,1,0
Başiskele,basiskele::yildiz_sitesi,1,0
Başiskele,basiskele::yesilyurtda,1,0
İzmit,izmit::gundogdu_kalici,1,0
İzmit,izmit::gundogdu_havuzlu_asansorlu,1,0
İzmit,izmit::gundogdu_eren_life,1,0
İzmit,izmit::gundogdu_dorukkent1,1,0
İzmit,izmit::gundogdu_bayindirlik_konutlari_6_ada_huzur,1,0
İzmit,izmit::gun_kent,1,0
İzmit,izmit::gulen,1,0
İzmit,izmit::gulacti_deniz_konaklari_2,1,0
İzmit,izmit::gadalar_dan_alikahya_kerimoglu,1,0
İzmit,izmit::full_hazir_kiracili_son,1,0
İzmit,izmit::fnd_smart_side_2,1,0
İzmit,izmit::fnd_smart_side,1,0
Başiskele,basiskele::venedik,1,0
Başiskele,basiskele::vadi_yuvacik,1,0
Başiskele,basiskele::vadi_suit,1,0
Başiskele,basiskele::ust_deniz_manzarali_asansorlu,1,0
Başiskele,basiskele::terasta_life,1,0
Başiskele,basiskele::temizel_tepe_loft,1,0
Başiskele,basiskele::supark_megaron,1,0
Başiskele,basiskele::seyr_i_vadi,1,0
Başiskele,basiskele::seymen,1,0
Başiskele,basiskele::semt_bahcecik,1,0
Başiskele,basiskele::selimoglu,1,0
Başiskele,basiskele::sahibinden_vadi_yuvacik,1,0
Başiskele,basiskele::sahibinden,1,0
Başiskele,basiskele::rozna,1,0
Başiskele,basiskele::royal_park,1,0
İzmit,izmit::invest_global_den_yesilova_alfa,1,0
İzmit,izmit::inci_sitesi,1,0
İzmit,izmit::huzur,1,0
İzmit,izmit::hanzade,1,0
İzmit,izmit::gundogduda,1,0
Başiskele,basiskele::remax_dreamden_fatih_de,1,0
Başiskele,basiskele::polen_park,1,0
Başiskele,basiskele::platinium,1,0
Başiskele,basiskele::pera_park,1,0
Başiskele,basiskele::pasadagi,1,0
Başiskele,basiskele::pasadag_mh_de_konsept_talha_park,1,0
Başiskele,basiskele::pasadag_mah_full_deniz_manzarali,1,0
Başiskele,basiskele::pasadag_100_yil_parla,1,0
İzmit,izmit::kabaoglunda,1,0
İzmit,izmit::kabaoglu_linay_city,1,0
İzmit,izmit::kabaoglu_havuzlu,1,0
İzmit,izmit::kabaoglu,1,0
İzmit,izmit::izmit_te_akcakent,1,0
İzmit,izmit::izmit_kavanya_koru_sitesi,1,0
İzmit,izmit::izmit_kavanium_sit,1,0
İzmit,izmit::iz_tepe,1,0
Başiskele,basiskele::ozemsan,1,0
Başiskele,basiskele::naturapark,1,0
Başiskele,basiskele::mona_vadi,1,0
Başiskele,basiskele::merkezde_essiz_bir,1,0
Başiskele,basiskele::memur_sen,1,0
Başiskele,basiskele::mehmet_akif_ersoy,1,0
İzmit,izmit::kavanya_gol,1,0
İzmit,izmit::kavanium_evleri_815_ada,1,0
İzmit,izmit::kavanium_bagcesme,1,0
İzmit,izmit::kavan_try,1,0
İzmit,izmit::kavan_life,1,0
İzmit,izmit::kartanesi,1,0
İzmit,izmit::karpay,1,0
İzmit,izmit::kardelen,1,0
İzmit,izmit::karabas_mah_kent,1,0
Başiskele,basiskele::reyhan,1,0
İzmit,izmit::kurucesmenin_ustu,1,0
İzmit,izmit::kurucesmede,1,0
İzmit,izmit::kurucesme_oluklu,1,0
İzmit,izmit::kurucesme_fatih_mahallesi,1,0
İzmit,izmit::kurucesme_doktorlar,1,0
İzmit,izmit::kurucesme,1,0
İzmit,izmit::kucukyali,1,0
İzmit,izmit::kore,1,0
İzmit,izmit::komsu_hem_yasam_hem_de_oturumluk,1,0
İzmit,izmit::kiyikent,1,0
Başiskele,basiskele::may_city,1,0
Başiskele,basiskele::marmara_elit_yapi_kooperatifi,1,0
Başiskele,basiskele::manaryuvacik,1,0
Başiskele,basiskele::manar_yuvacik_2,1,0
Başiskele,basiskele::panoramakent_3,1,0
Başiskele,basiskele::panorama_3,1,0
İzmit,izmit::muasir_kent,1,0
İzmit,izmit::mihrimah,1,0
İzmit,izmit::merdoglu,1,0
İzmit,izmit::menekse_yasamkent,1,0
İzmit,izmit::marina_sitesi_4,1,0
İzmit,izmit::manzara,1,0
İzmit,izmit::mamikler,1,0
İzmit,izmit::maide,1,0
İzmit,izmit::loft_group_gm_den_bayindirlik,1,0
İzmit,izmit::loca_bagcesme,1,0
İzmit,izmit::liya,1,0
İzmit,izmit::lilyum_park_2,1,0
İzmit,izmit::lavinya_park,1,0
İzmit,izmit::la_vida_park,1,0
İzmit,izmit::kvs_royal,1,0
İzmit,izmit::kuvars_plajyolu,1,0
Başiskele,basiskele::kw_arven_den_ted_kolejine_komsu_havuzlu,1,0
Başiskele,basiskele::kullar_yaylacik_mahallesi,1,0
Başiskele,basiskele::kullar_yakacik_ta_kacirilmayacak_butik,1,0
Başiskele,basiskele::kullar_tepecik_de,1,0
Başiskele,basiskele::kullar_da_ultra_ebeveyn_banyolu,1,0
Başiskele,basiskele::kullar_da_prestijli_yasam,1,0
Başiskele,basiskele::kullar,1,0
Başiskele,basiskele::kucuk_yali,1,0
Başiskele,basiskele::kuba,1,0
Başiskele,basiskele::kredili_dusuk_faiz_yuksek_konforlu,1,0
Başiskele,basiskele::kolayli_kullar,1,0
Başiskele,basiskele::kolayli_karsiyaka,1,0
Başiskele,basiskele::kolayli,1,0
İzmit,izmit::myra_3,1,0
İzmit,izmit::myra_2,1,0
İzmit,izmit::muasirkent,1,0
İzmit,izmit::plajyolu_harika_konum_da,1,0
İzmit,izmit::plajyolu_bozdag,1,0
İzmit,izmit::plajyolu_avangard,1,0
İzmit,izmit::plajyolu,1,0
İzmit,izmit::plaj_yolunda_sea_life,1,0
İzmit,izmit::plaj_yolu_sea_life,1,0
İzmit,izmit::pirelli,1,0
İzmit,izmit::pinar,1,0
İzmit,izmit::ozyapi,1,0
İzmit,izmit::ozbek,1,0
İzmit,izmit::onur_siteleri,1,0
İzmit,izmit::onur,1,0
İzmit,izmit::nikomedya_deniz,1,0
İzmit,izmit::nikomedya_can,1,0
İzmit,izmit::natural,1,0
Başiskele,basiskele::loca_torunoglu,1,0
Başiskele,basiskele::invest_globalden_zeray_kent,1,0
Başiskele,basiskele::inci_evleri,1,0
Başiskele,basiskele::havuzlu,1,0
Başiskele,basiskele::hanzade_palace,1,0
Başiskele,basiskele::gun_isigi,1,0
Başiskele,basiskele::gokce,1,0
Başiskele,basiskele::garden,1,0
Başiskele,basiskele::fatih_mah,1,0
İzmit,izmit::remax_dream_dunya_bankasi,1,0
İzmit,izmit::remax_dream_den_plaj_yolunda,1,0
İzmit,izmit::remax_dream_den_80_kredi_eminevime_uygun,1,0
İzmit,izmit::remax_dream_avenue,1,0
İzmit,izmit::remax_bagcesme_orhan_mh,1,0
İzmit,izmit::rbs_yasam,1,0
İzmit,izmit::plajyolunun_en_prestijli,1,0
İzmit,izmit::plajyolu_sea_life,1,0
İzmit,izmit::seka,1,0
İzmit,izmit::sehrin_yildizi,1,0
İzmit,izmit::sehri_bahce_3,1,0
İzmit,izmit::sehr_i_bahce_sitesi_3,1,0
İzmit,izmit::sehir_hastanesine_yakin,1,0
İzmit,izmit::sehir_hastanesi_karsisi_sarkent,1,0
İzmit,izmit::sehir_h_karsisi,1,0
İzmit,izmit::saray,1,0
İzmit,izmit::sahilkent,1,0
İzmit,izmit::sahibinden_yelkent_tetra,1,0
İzmit,izmit::sahibinden_temiz_kullanisli,1,0
İzmit,izmit::sahibinden_havuz_ve_vadi,1,0
İzmit,izmit::respark_3,1,0
İzmit,izmit::remax_plaj_yolu_deniz_manzarali,1,0
İzmit,izmit::remax_exclusiveden_avenue,1,0
Başiskele,basiskele::isil,1,0
Başiskele,basiskele::erturk,1,0
Başiskele,basiskele::erenoglu_gm_den,1,0
Başiskele,basiskele::durupark,1,0
Başiskele,basiskele::dongelde,1,0
Başiskele,basiskele::dongel_de,1,0
Başiskele,basiskele::dlux,1,0
Başiskele,basiskele::derin_den_yatirim_firsati,1,0
Başiskele,basiskele::clover_premium,1,0
İzmit,izmit::sogucak,1,0
İzmit,izmit::sirintepe_de,1,0
İzmit,izmit::sifir_sirintepe_sea_life,1,0
İzmit,izmit::seymen,1,0
İzmit,izmit::semt_kocaeli,1,0
İzmit,izmit::selale,1,0
İzmit,izmit::seka_memur,1,0
İzmit,izmit::seka_akgun,1,0
İzmit,izmit::toki_konutlari_185_ada,1,0
İzmit,izmit::toki_cedit_mahallesi,1,0
İzmit,izmit::terrace_yahyakaptan_2,1,0
İzmit,izmit::terrace,1,0
İzmit,izmit::tepekoy_toki_konutlari_191_ada,1,0
İzmit,izmit::tepekoy_de_butik,1,0
İzmit,izmit::tepe,1,0
İzmit,izmit::ten_yuvam_akarca,1,0
İzmit,izmit::tarcanlardan_kurucesmede,1,0
İzmit,izmit::tarcanlardan_bayindirlik,1,0
İzmit,izmit::tarcanlar_dan_gundogdu_eren_life,1,0
İzmit,izmit::tanyildiz_izmit_kurucesme_butik,1,0
İzmit,izmit::sunrise_yesilova,1,0
İzmit,izmit::sudeks_bagcesme,1,0
İzmit,izmit::soykaya_kayakent,1,0
İzmit,izmit::solin_konutlari_1,1,0
Başiskele,basiskele::cevizli_vadi,1,0
Başiskele,basiskele::cb_mark_tan_vadi,1,0
Başiskele,basiskele::cb_mahall_den_tinaztepede,1,0
Başiskele,basiskele::cb_mahall_den_pasadag_da,1,0
Başiskele,basiskele::cb_envoy_dan_yesilyurt_mah,1,0
Başiskele,basiskele::cati_dubleks_havuzlu,1,0
Başiskele,basiskele::casaba_suite,1,0
Başiskele,basiskele::caglayan_modern_yuvacik,1,0
Başiskele,basiskele::cadde_53,1,0
Başiskele,basiskele::boyunegmez_yasam,1,0
Başiskele,basiskele::bloklu_butik,1,0
Başiskele,basiskele::bizim_evler,1,0
Başiskele,basiskele::birikim_gayrimenkulden,1,0
Başiskele,basiskele::basiskelede_prejtijli,1,0
İzmit,izmit::ugur,1,0
İzmit,izmit::turkkablo,1,0
Başiskele,basiskele::altinkent_kalici_konutlari_7_ada,1,0
Başiskele,basiskele::alacati_dan_yaylacik_mh_de_havuzlu,1,0
İzmit,izmit::yesilova_mah,1,0
İzmit,izmit::yesilova_liva_park,1,0
İzmit,izmit::yesilova_konaklari,1,0
İzmit,izmit::yesilova_anaket,1,0
İzmit,izmit::yeseren,1,0
İzmit,izmit::yelkent,1,0
İzmit,izmit::yasam,1,0
İzmit,izmit::yahyakaptan_armada_kent,1,0
İzmit,izmit::vista_evleri_1,1,0
Başiskele,basiskele::basiskele_vadi,1,0
Başiskele,basiskele::basiskele_fatih,1,0
Başiskele,basiskele::basiskele_de_butik,1,0
Başiskele,basiskele::basiskele_de_asev_muhit,1,0
Başiskele,basiskele::barbaros_mh,1,0
Gebze,gebze::gul,1,0
İzmit,izmit::zorlife,1,0
İzmit,izmit::zafira,1,0
İzmit,izmit::yuvam_akarca_evleri_7_ada,1,0
İzmit,izmit::yuvam_akarca_evleri_6_ada,1,0
İzmit,izmit::yuvam_akarca_evleri_3_ada,1,0
İzmit,izmit::yuvam_akarca_evleri_1_ada,1,0
İzmit,izmit::yesilova_park,1,0
İzmit,izmit::yesilova_merkezi_yerde_karpay,1,0
Başiskele,basiskele::aydinkent_kalici,1,0
Başiskele,basiskele::aydinkent,1,0
Başiskele,basiskele::atakent_ustpark,1,0
Başiskele,basiskele::asansorlu_butik,1,0
Başiskele,basiskele::armoni_2,1,0
Başiskele,basiskele::ara,1,0
Başiskele,basiskele::anatolia,1,0
