model,feature,importance
extra_trees,num__basiskele_detail_group_bucket_median,0.08875577657325433
extra_trees,num__district_m2_group_target_median,0.0654908182769962
extra_trees,num__basiskele_district_premium_bucket_median,0.06166656616263128
extra_trees,num__basiskele_district_premium_bucket_mean,0.0450486560709981
extra_trees,num__basiskele_detail_total_premium_signal,0.0227919064290987
extra_trees,num__district_room_count_target_median,0.02060262786573809
extra_trees,num__attr_quality_x_location_baseline,0.017662181686137843
extra_trees,cat__usage_status_Mülk Sahibi,0.01627918242091957
extra_trees,num__attr_quality_x_county_income,0.013104601007546334
extra_trees,num__attr_total_quality_score,0.011072339814664574
extra_trees,num__detail_effect_total_sum,0.009813839791543317
extra_trees,cat__usage_status_Boş,0.009564741488006023
extra_trees,num__detail_effect_county_total_sum,0.00923125013562583
extra_trees,num__attr_m2_per_room,0.008890706357595495
extra_trees,cat__geo_cluster_city_city_7,0.00878105673825111
extra_trees,cat__kitchen_Açık (Amerikan),0.008090450994683009
extra_trees,num__detail_effect_total_x_attr_quality,0.008083233189706825
extra_trees,cat__kitchen_Kapalı,0.007999260628073384
extra_trees,num__attr_effect_total_quality_bucket,0.0078361891125881
extra_trees,num__attr_net_gross_good,0.007754910418533647
extra_trees,cat__parking_Açık Otopark,0.006992430674071199
extra_trees,num__bearing_from_district_centroid_cos,0.006607731574536179
extra_trees,num__location_baseline_level_code,0.006346666502571049
extra_trees,num__basiskele_premium_score,0.006293404566471934
extra_trees,num__detail_effect_total_mean,0.006190520468954581
extra_trees,num__attr_compactness_score,0.006105515658100512
extra_trees,cat__detail_manzara_Havuz|Park & Yeşil Alan|Şehir,0.005686404076944278
extra_trees,num__attr_amenity_score,0.005223599413998155
extra_trees,cat__detail_cephe_missing,0.0050319204637485435
extra_trees,cat__detail_cephe_Batı|Doğu,0.004941315119818266
extra_trees,cat__detail_cephe_Batı|Doğu|Güney,0.004844601593216008
extra_trees,num__net_m2,0.004826196547640862
extra_trees,num__location_baseline_count,0.0046933402916024825
extra_trees,cat__detail_konut_tipi_Bahçe Dubleksi,0.00469197153355731
extra_trees,num__detail_effect_subtype_mean,0.004643494465383411
extra_trees,num__detail_effect_district_total_sum,0.004551078012319501
extra_trees,num__dues,0.004442891601638109
extra_trees,num__large_home_net_gross_quality,0.004228593366922769
extra_trees,num__basiskele_distance_to_coast_x_large_home,0.0041835796359137225
extra_trees,num__basiskele_premium_x_location_baseline,0.004180096164194219
extra_trees,cat__detail_cephe_Doğu,0.004046828212190702
extra_trees,num__location_baseline_m2,0.004036428724534557
extra_trees,num__detail_effect_negative_count,0.004019576223659745
extra_trees,num__attr_effect_elevator,0.003996812516721677
extra_trees,num__county_room_count_target_median,0.003972486352503671
extra_trees,cat__site_project_match_source_title,0.003937725318111348
extra_trees,num__distance_to_coast_x_site_inside,0.0039048347027969103
extra_trees,num__basiskele_district_premium_bucket_count,0.003878936896970486
extra_trees,num__large_home_log_m2,0.0038219029884119255
extra_trees,cat__site_tier_x_district_premium__yesilyurt mh.,0.0037119469464425305
extra_trees,num__total_floors,0.003678829688396068
extra_trees,num__estimated_monthly_rent_gross,0.003580007549510052
extra_trees,num__distance_to_coast_x_large_home,0.003553335782213386
extra_trees,num__attr_net_gross_ratio,0.003535360406309393
extra_trees,num__detail_effect_inside_mean,0.0035349872974452805
extra_trees,num__known_premium_x_district_code,0.0035127325009321614
extra_trees,num__is_new_building,0.0034658039151740146
extra_trees,cat__elevator_Var,0.0034557388972509505
extra_trees,num__location_baseline_log,0.003448487433836052
extra_trees,num__attr_has_elevator,0.003364638476104867
extra_trees,cat__heating_Kombi (Doğalgaz),0.0033464661024543746
