model,feature,importance
extra_trees,num__basiskele_detail_group_bucket_median,0.060246643240604865
extra_trees,num__district_m2_group_target_median,0.028830214675987877
extra_trees,cat__elevator_Yok,0.023908932810593007
extra_trees,num__attr_effect_total_quality_bucket,0.022508967713074545
extra_trees,cat__elevator_Var,0.019668199653540584
extra_trees,num__basiskele_district_premium_bucket_mean,0.017862946408897684
extra_trees,num__duplex_or_large_home,0.017825862453370755
extra_trees,num__attr_effect_elevator,0.016759476216240774
extra_trees,num__attr_has_elevator,0.014519948513977098
extra_trees,num__basiskele_district_premium_bucket_median,0.014231496419070438
extra_trees,num__attr_total_quality_score,0.013966742045347022
extra_trees,num__attr_quality_x_county_income,0.009398024452256872
extra_trees,num__attr_m2_per_room,0.008648608927329942
extra_trees,num__site_project_oof_residual_mean,0.0085948258484398
extra_trees,num__site_project_oof_price_level,0.007856849961928534
extra_trees,num__total_floors,0.007299849639954574
extra_trees,num__attr_compactness_score,0.007139253688264205
extra_trees,num__estimated_monthly_rent_gross,0.006392276932229773
extra_trees,num__district_room_count_target_median,0.006115992197123729
extra_trees,num__dues,0.005968844868425511
extra_trees,cat__usage_status_Mülk Sahibi,0.005886474030727121
extra_trees,num__bathroom_count,0.005835588570615815
extra_trees,num__duplex_x_gross_m2,0.005593348362672763
extra_trees,num__is_duplex,0.005582933501495815
extra_trees,cat__large_home_x_site_project_id_bucket_lh__missing,0.005377074659905035
extra_trees,cat__geo_cluster_x_room_count_city_9||4+1,0.005049812093510834
extra_trees,num__basiskele_detail_inside_premium_signal,0.004906110164533472
extra_trees,num__location_baseline_level_code,0.004744921149688359
extra_trees,num__detail_effect_inside_sum,0.004640081833435803
extra_trees,num__bearing_from_district_centroid_cos,0.004635132532937131
extra_trees,num__basiskele_has_pool_signal,0.004580023339932905
extra_trees,num__detail_effect_inside_mean,0.004342265432471728
extra_trees,num__large_home_detail_premium_x_m2,0.0042963154673644815
extra_trees,num__basiskele_distance_to_coast_x_large_home,0.0042265617743334595
extra_trees,cat__site_tier_x_district_premium__pasadag mh.,0.004180217500443721
extra_trees,num__demo_summer_house_count,0.004146330432362508
extra_trees,num__detail_effect_inside_x_attr_quality,0.004124434509930822
extra_trees,num__detail_effect_total_mean,0.004104463603836542
extra_trees,num__distance_to_coast_x_large_home,0.004102070727637032
extra_trees,num__bearing_from_district_centroid_sin,0.004077134368178799
extra_trees,num__net_gross_ratio,0.004021730906975695
extra_trees,num__net_m2,0.003903654628462817
extra_trees,num__attr_net_gross_ratio,0.003791535573951149
extra_trees,num__attr_new_building_x_site_inside,0.0037806065824830524
extra_trees,cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||200+,0.003683157037240731
extra_trees,cat__building_age_group_0 (Oturuma Hazır),0.0036801819699027304
extra_trees,num__basiskele_premium_x_new_building,0.0036459600338798704
extra_trees,num__gross_m2,0.003533602750331988
extra_trees,cat__usage_status_Boş,0.003490936707952919
extra_trees,cat__floor_segment_Zemin/Giriş,0.003211919265975205
extra_trees,num__attr_quality_x_location_baseline,0.0032002936745700885
extra_trees,num__distance_to_coast_x_view_sea,0.00317739283808944
extra_trees,cat__geo_cluster_x_room_count_city_9||3+1,0.0031598519132656935
extra_trees,num__distance_to_district_centroid_m,0.003156215105905887
extra_trees,num__remaining_floors,0.0031446670922123995
extra_trees,num__basiskele_has_inside_luxury_signal,0.0031228214751511025
extra_trees,num__attr_net_gross_bad,0.0031043233219436722
extra_trees,cat__m2_group_0-75,0.003094241166475776
extra_trees,num__detail_front_count,0.003044651390218205
extra_trees,cat__kitchen_Açık (Amerikan),0.003037977989999309
extra_trees,num__is_small_flat,0.003026334672945797
extra_trees,num__attr_net_gross_good,0.0029995993830105945
extra_trees,num__basiskele_premium_x_location_baseline,0.00297548314299396
extra_trees,num__distance_to_geo_cluster_center_m,0.0029482591935772002
extra_trees,num__detail_effect_front_sum,0.002923328332283547
extra_trees,cat__kitchen_Kapalı,0.002922756078008441
extra_trees,num__attr_building_age_inverse,0.0029110668703559166
extra_trees,num__front_score,0.0027429254013136366
extra_trees,num__detail_effect_front_mean,0.0027390849217521027
extra_trees,cat__duplex_type_garden,0.0027326540340605653
extra_trees,cat__detail_konut_tipi_En Üst Kat,0.0027319237305709113
extra_trees,num__floor_num,0.002730958189813066
extra_trees,num__attr_is_new_building,0.002714947948318779
extra_trees,num__basiskele_premium_score,0.002709057153640325
extra_trees,cat__coast_distance_bucket_0_500,0.0026983581815212807
extra_trees,num__basiskele_detail_total_premium_signal,0.002694448839950749
extra_trees,num__floor_ratio,0.002688445242783903
extra_trees,num__attr_quality_x_demo_income,0.0026784157061254376
extra_trees,num__basiskele_lat_lon_interaction,0.002660834973441933
extra_trees,num__detail_effect_total_x_attr_quality,0.0026516246294734755
extra_trees,num__attr_effect_building_age_bucket,0.002597721750416975
extra_trees,num__detail_effect_total_sum,0.0025885288976204585
extra_trees,num__building_age,0.0025811540497588724
extra_trees,num__basiskele_premium_x_gross_m2,0.002579512442624068
extra_trees,num__attr_compact_home_x_quality,0.0025774262270771373
extra_trees,cat__detail_manzara_Deniz|Doğa|Şehir,0.00257023072751203
extra_trees,num__bearing_from_county_centroid_cos,0.002524824141904039
extra_trees,num__basiskele_premium_x_detail_outside,0.002488743506256425
extra_trees,num__location_baseline_vs_trend,0.0024800297652113066
extra_trees,num__detail_effect_outside_mean,0.0024697469071833017
extra_trees,num__attr_floor_ratio,0.002466720190556677
extra_trees,num__location_baseline_count,0.002462205909903441
extra_trees,num__detail_effect_district_total_sum,0.002448943736660329
extra_trees,cat__detail_cephe_Batı|Doğu|Güney,0.0024402162575906964
extra_trees,num__detail_effect_county_total_sum,0.0024323783727384835
