osm_id,highway,name,ref,lat,lon,vertex_i,road_class
4357694,motorway,Anadolu Otoyolu,O-4,40.7802755,29.6023759,0,highway
4357694,motorway,Anadolu Otoyolu,O-4,40.7796286,29.6007143,1,highway
4357694,motorway,Anadolu Otoyolu,O-4,40.7790442,29.5991817,2,highway
4357694,motorway,Anadolu Otoyolu,O-4,40.7785414,29.5978462,3,highway
4357694,motorway,Anadolu Otoyolu,O-4,40.7781303,29.5966896,4,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.788154,29.619181,0,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7882655,29.6188143,1,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7883605,29.6184513,2,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7884326,29.6181544,3,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7884984,29.617747,4,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7885524,29.6173623,5,highway
4357698,motorway,Anadolu Otoyolu,O-4,40.7885872,29.6169713,6,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7788801,29.8886214,0,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7791074,29.8878017,1,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.77919,29.887423,2,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7792559,29.8870455,3,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793026,29.8867294,4,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793494,29.8863012,5,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793615,29.8860702,6,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793723,29.8855624,7,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793843,29.8849589,8,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793816,29.8843365,9,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793453,29.8837035,10,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7793056,29.88333,11,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.779254,29.8829494,12,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7791777,29.8824771,13,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7790748,29.8819593,14,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.778894,29.8811817,15,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7787202,29.880575,16,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7784749,29.8798126,17,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7783374,29.8794108,18,highway
4357755,motorway,Anadolu Otoyolu Daniş Koper Viyadüğü,O-4,40.7781704,29.878963,19,highway
4357778,motorway,Anadolu Otoyolu,O-4,40.7802063,29.9782287,0,highway
4357778,motorway,Anadolu Otoyolu,O-4,40.7805693,29.9780197,1,highway
4357778,motorway,Anadolu Otoyolu,O-4,40.781301,29.9774971,2,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7974567,29.5122476,0,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7976029,29.5120495,1,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7977951,29.5117796,2,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7979404,29.5115543,3,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7981409,29.5112312,4,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7983116,29.510957,5,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7984678,29.5106703,6,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7986551,29.5102969,7,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.798785,29.5100266,8,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7989127,29.5097264,9,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7991357,29.5091894,10,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7992281,29.5089376,11,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7994257,29.5083374,12,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7995893,29.507799,13,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7997329,29.5072975,14,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.7998946,29.5067031,15,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8000535,29.5061084,16,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8003849,29.5049141,17,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8005218,29.5044477,18,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.800679,29.5039291,19,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8007833,29.5036106,20,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.800886,29.5032968,21,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8010073,29.5029696,22,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8011674,29.5025606,23,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8013498,29.5020914,24,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8015163,29.5016785,25,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8017638,29.5011436,26,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8021276,29.5003821,27,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8023923,29.4998813,28,highway
4417086,motorway,Anadolu Otoyolu,O-4,40.8027637,29.4991841,29,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7794977,29.5270946,0,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7798754,29.526929,1,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7814929,29.5263438,2,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7820388,29.526148,3,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7825062,29.5259354,4,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7828525,29.5257596,5,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7831367,29.5255863,6,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7834765,29.5253425,7,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7837815,29.5251089,8,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7840585,29.5248642,9,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7842032,29.524722,10,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7843406,29.5245773,11,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7845226,29.524382,12,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7847792,29.5240846,13,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7849865,29.5238256,14,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7851583,29.5235895,15,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7852922,29.5233909,16,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7860142,29.5222558,17,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.786353,29.521731,18,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7866636,29.5212858,19,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7870069,29.5207975,20,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7873608,29.5203184,21,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.78759,29.520023,22,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.787895,29.5196576,23,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.788204,29.5193064,24,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7883741,29.5191172,25,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7886859,29.518794,26,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7889876,29.518496,27,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7893798,29.5181265,28,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7897196,29.5178286,29,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7900716,29.5175337,30,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7904081,29.5172758,31,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7907711,29.5170062,32,highway
4417090,motorway,Anadolu Otoyolu,O-4,40.7911894,29.5167168,33,highway
4417226,motorway,Prof. Dr. Mustafa İnan Viyadüğü,O-4,40.775663,29.9053302,0,highway
4417226,motorway,Prof. Dr. Mustafa İnan Viyadüğü,O-4,40.7755157,29.8997988,1,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7800958,29.9232532,0,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7795436,29.9222116,1,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7792144,29.9215911,2,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7788421,29.9207753,3,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7785533,29.9201124,4,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7782387,29.9193046,5,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7780107,29.9186666,6,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7777799,29.9179917,7,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7775138,29.9170483,8,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7772886,29.9162029,9,highway
4417228,motorway,Anadolu Otoyolu,O-4,40.7770675,29.915244,10,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7372897,30.0489695,0,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7376,30.0486043,1,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7381657,30.0479486,2,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7385264,30.0475285,3,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7389466,30.0470438,4,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7393039,30.0466439,5,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.739552,30.0463856,6,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7397504,30.04618,7,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7400779,30.0458388,8,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7403507,30.0455813,9,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7405713,30.0453806,10,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7408577,30.045122,11,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7412227,30.0448147,12,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7416105,30.0445039,13,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7418172,30.0443356,14,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7420733,30.0441524,15,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7423697,30.0439504,16,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7426845,30.0437341,17,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7431735,30.0434123,18,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7435086,30.0432043,19,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.744755,30.042511,20,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7456594,30.0420654,21,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7463139,30.0417644,22,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.7470715,30.0414544,23,highway
4417229,motorway,Anadolu Otoyolu,O-4,40.747568,30.0412521,24,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7267102,30.0746745,0,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7263374,30.0771422,1,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7260458,30.0793873,2,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7258302,30.0813593,3,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7255854,30.0840377,4,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.725118,30.0895617,5,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7248443,30.0923903,6,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7245552,30.094756,7,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7240899,30.0979321,8,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7235659,30.1007654,9,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.723123,30.1026279,10,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7225652,30.1043638,11,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7220041,30.1056854,12,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7209623,30.1075034,13,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7200951,30.1086367,14,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7189596,30.1098388,15,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7171947,30.1117036,16,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.71591,30.1133266,17,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7145673,30.1154122,18,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7135617,30.1173798,19,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7126594,30.1196194,20,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7119915,30.1217542,21,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7113537,30.1247251,22,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7109295,30.1278496,23,highway
4610211,motorway,Anadolu Otoyolu,O-4,40.7106595,30.1312742,24,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7698945,29.990187,0,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7698733,29.9905343,1,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7698571,29.9909949,2,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7698618,29.9914732,3,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7698697,29.9918309,4,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7699139,29.9925167,5,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7699352,29.9928069,6,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7699938,29.9933389,7,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.770119,29.9943165,8,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7702795,29.9954686,9,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7703455,29.9959906,10,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7704088,29.9965056,11,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.770484,29.9972169,12,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705197,29.9976541,13,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705571,29.9980845,14,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705944,29.9985603,15,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7706162,29.9990229,16,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7706372,29.9994674,17,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7706428,29.9999064,18,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7706456,30.0002202,19,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.770633,30.0006702,20,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7706151,30.0010677,21,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705918,30.0014623,22,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705535,30.0019257,23,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7705088,30.0024132,24,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7704321,30.0030669,25,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7703804,30.0034385,26,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7703133,30.0038283,27,highway
4610213,motorway,Anadolu Otoyolu,O-4,40.7701389,30.004915,28,highway
4610214,motorway,Anadolu Otoyolu Yenidoğan Viyadüğü,O-4,40.7761557,29.9122816,0,highway
4610214,motorway,Anadolu Otoyolu Yenidoğan Viyadüğü,O-4,40.7768744,29.9152958,1,highway
4610215,motorway,Prof. Dr. Mustafa İnan Viyadüğü,O-4,40.775091,29.9000605,0,highway
4610215,motorway,Prof. Dr. Mustafa İnan Viyadüğü,O-4,40.7751821,29.9055159,1,highway
4610216,motorway,Gültepe Tüneli,O-4,40.7751821,29.9055159,0,highway
4610216,motorway,Gültepe Tüneli,O-4,40.7754236,29.9081057,1,highway
4610216,motorway,Gültepe Tüneli,O-4,40.7755397,29.909196,2,highway
4610216,motorway,Gültepe Tüneli,O-4,40.7757443,29.9101937,3,highway
4610216,motorway,Gültepe Tüneli,O-4,40.7761557,29.9122816,4,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7785825,29.8881862,0,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7777477,29.8903605,1,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7775028,29.8909984,2,highway
4610217,motorway,Korutepe Tüneli,O-4,40.776806,29.892983,3,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7760229,29.8952334,4,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7755056,29.8973684,5,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7753302,29.898152,6,highway
4610217,motorway,Korutepe Tüneli,O-4,40.7752007,29.8990114,7,highway
4610217,motorway,Korutepe Tüneli,O-4,40.775091,29.9000605,8,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7756118,29.7560851,0,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7750124,29.7586753,1,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7740997,29.7625536,2,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7733451,29.765847,3,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7724916,29.7695785,4,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7716776,29.7730519,5,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7710894,29.7758115,6,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7707272,29.7781323,7,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7705444,29.7799195,8,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7704408,29.7818331,9,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7704368,29.7865975,10,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7704099,29.7912654,11,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7703008,29.7930684,12,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7699385,29.7967005,13,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.769664,29.7986537,14,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7693231,29.8005856,15,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7687068,29.8036947,16,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7683159,29.8056778,17,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7678123,29.8083313,18,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7675379,29.8104065,19,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7673424,29.8130595,20,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7672953,29.8148751,21,highway
4610218,motorway,Anadolu Otoyolu,O-4,40.7673286,29.8156864,22,highway
4610219,motorway,Anadolu Otoyolu,O-4,40.786153,29.6105212,0,highway
4610219,motorway,Anadolu Otoyolu,O-4,40.786468,29.6108323,1,highway
4610219,motorway,Anadolu Otoyolu,O-4,40.786694,29.6110739,2,highway
4610219,motorway,Anadolu Otoyolu,O-4,40.7869871,29.6114463,3,highway
4610219,motorway,Anadolu Otoyolu,O-4,40.7872311,29.6117997,4,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.730719,30.0599374,0,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7310552,30.0590567,1,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7312521,30.0585272,2,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7315553,30.0578661,3,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7318429,30.0572096,4,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7321655,30.0565305,5,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7325005,30.0558458,6,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7329213,30.0550551,7,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7330984,30.0547356,8,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7334378,30.05413,9,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7339213,30.0533494,10,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7342628,30.0528202,11,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7346954,30.0522046,12,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7350894,30.0516604,13,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7352455,30.0514606,14,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7356484,30.0509136,15,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.735967,30.0505173,16,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7363325,30.0500677,17,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7366408,30.0496972,18,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7369356,30.0493589,19,highway
4614715,motorway,Anadolu Otoyolu,O-4,40.7372897,30.0489695,20,highway
4640654,primary_link,,,40.6870395,29.4325025,0,primary
4640654,primary_link,,,40.6875814,29.4325181,1,primary
4640655,primary_link,,,40.6875814,29.4325181,0,primary
4640655,primary_link,,,40.6878546,29.4325222,1,primary
4640655,primary_link,,,40.6880695,29.4325829,2,primary
4640655,primary_link,,,40.6884921,29.4328088,3,primary
4640657,primary_link,,,40.6872119,29.4330141,0,primary
4640657,primary_link,,,40.6870898,29.4333172,1,primary
4640657,primary_link,,,40.6870166,29.4334352,2,primary
4640657,primary_link,,,40.6868966,29.4335291,3,primary
4640657,primary_link,,,40.6867949,29.4335613,4,primary
4640657,primary_link,,,40.6866444,29.4335103,5,primary
4640657,primary_link,,,40.6864957,29.4334075,6,primary
4640657,primary_link,,,40.6864028,29.4332066,7,primary
4640657,primary_link,,,40.6863684,29.4330163,8,primary
4640657,primary_link,,,40.6864067,29.4328203,9,primary
4640657,primary_link,,,40.6864882,29.4326646,10,primary
4640657,primary_link,,,40.686579,29.4325605,11,primary
4640657,primary_link,,,40.6867312,29.4324964,12,primary
4640657,primary_link,,,40.6870395,29.4325025,13,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6806698,29.3964929,0,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6808858,29.3971313,1,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6811868,29.3980211,2,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6812373,29.3981673,3,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6820441,29.4005014,4,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6827741,29.4026136,5,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6831745,29.4037652,6,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6848911,29.4088055,7,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6859181,29.4118531,8,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6862457,29.4128251,9,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6866687,29.4140803,10,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6869502,29.4149241,11,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6872761,29.4161631,12,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6875098,29.4171798,13,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6876529,29.4178518,14,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6877748,29.4186074,15,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6879396,29.4199794,16,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6879962,29.4204508,17,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6880847,29.4212759,18,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6881088,29.4219347,19,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6881193,29.4223007,20,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6881376,29.4229389,21,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6881184,29.4239209,22,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6880909,29.4246653,23,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6879415,29.4261953,24,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6877821,29.4277569,25,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6877269,29.4282194,26,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6876836,29.4285583,27,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6875117,29.4302267,28,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6873961,29.431238,29,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6873505,29.4316373,30,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6872119,29.4330141,31,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6871021,29.4338746,32,primary
4640669,trunk,Kocaeli̇ Yolu,D130-2,40.6870273,29.4348433,33,primary
8010046,motorway,Gültepe Tüneli,O-4,40.7765403,29.9124098,0,highway
8010046,motorway,Gültepe Tüneli,O-4,40.776159,29.910093,1,highway
8010046,motorway,Gültepe Tüneli,O-4,40.7759963,29.9090809,2,highway
8010046,motorway,Gültepe Tüneli,O-4,40.7758888,29.9080459,3,highway
8010046,motorway,Gültepe Tüneli,O-4,40.775663,29.9053302,4,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7755157,29.8997988,0,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7755925,29.8989953,1,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7757095,29.8982056,2,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7758679,29.8975269,3,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7763856,29.8954488,4,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7771541,29.8932108,5,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7778494,29.8912094,6,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7780754,29.8906419,7,highway
8010047,motorway,Korutepe Tüneli,O-4,40.7788801,29.8886214,8,highway
23040075,primary,,,40.8336288,29.4284587,0,primary
23040075,primary,,,40.8336179,29.4281275,1,primary
23040075,primary,,,40.8335838,29.4275739,2,primary
31725390,primary,,,40.695113,30.1278469,0,primary
31725390,primary,,,40.6958679,30.1287335,1,primary
31725390,primary,,,40.6959284,30.1290775,2,primary
31725390,primary,,,40.6954165,30.1295942,3,primary
31725390,primary,,,40.6947184,30.129829,4,primary
31725390,primary,,,40.692462,30.1307554,5,primary
31725390,primary,,,40.690718,30.1307382,6,primary
31725390,primary,,,40.6901095,30.1307204,7,primary
31725390,primary,,,40.6899161,30.1308125,8,primary
31725390,primary,,,40.689765,30.1310332,9,primary
31725390,primary,,,40.6897497,30.1316913,10,primary
31725390,primary,,,40.689706,30.1323912,11,primary
31725390,primary,,,40.6896692,30.132919,12,primary
31725390,primary,,,40.6898068,30.1335174,13,primary
31725390,primary,,,40.6898598,30.1338495,14,primary
31725390,primary,,,40.6897625,30.1341813,15,primary
