model,feature,importance
extra_trees,num__district_m2_group_target_median,0.0920711998187395
extra_trees,num__is_old_building,0.067069161661035
extra_trees,num__district_room_count_target_median,0.033120992035473
extra_trees,num__attr_effect_building_age_bucket,0.025472662402164344
extra_trees,cat__demo_dominant_age_group_65+,0.02323353237266813
extra_trees,num__building_age,0.01690221441478439
extra_trees,num__attr_is_old_building,0.015130428237934907
extra_trees,num__attr_total_quality_score,0.01358479473008212
extra_trees,num__attr_building_age_score,0.01208907200836586
extra_trees,num__trend_sale_m2,0.01035827928804218
extra_trees,num__trend_yield,0.010282511622059929
extra_trees,num__attr_m2_per_room,0.009962601583597566
extra_trees,num__detail_effect_total_mean,0.007820526130704485
extra_trees,cat__usage_status_Mülk Sahibi,0.007487898600797273
extra_trees,num__detail_effect_subtype_mean,0.0072536818617560455
extra_trees,num__attr_compactness_score,0.006954009711520787
extra_trees,num__detail_effect_subtype_sum,0.006917081233893411
extra_trees,num__detail_effect_outside_mean,0.006687945655592369
extra_trees,num__basiskele_detail_group_bucket_median,0.006623690879245686
extra_trees,num__attr_effect_elevator,0.006583242244445701
extra_trees,num__detail_effect_total_x_attr_quality,0.006082667804285726
extra_trees,num__detail_effect_inside_mean,0.005938887193081894
extra_trees,num__detail_effect_total_sum,0.00592873024117473
extra_trees,num__detail_effect_county_total_sum,0.005768454287738567
extra_trees,num__dues,0.005560939215734733
extra_trees,num__demo_age_65_plus,0.00555112285035797
extra_trees,num__detail_effect_inside_sum,0.005516608172293138
extra_trees,num__attr_building_age_inverse,0.0053671308424787356
extra_trees,num__detail_effect_outside_x_attr_quality,0.005261615117070403
extra_trees,num__district_target_mean,0.005179905918887962
extra_trees,cat__detail_konut_tipi_Ara Kat,0.005173440645613603
extra_trees,num__estimated_monthly_rent_gross,0.005033636702289135
extra_trees,num__total_floors,0.004933770016448246
extra_trees,num__detail_effect_inside_x_attr_quality,0.0048740012554033905
extra_trees,num__detail_inside_count,0.004810394866847747
extra_trees,num__attr_quality_x_county_income,0.004788814035576497
extra_trees,num__detail_effect_outside_sum,0.0046251716957915225
extra_trees,num__detail_effect_district_total_sum,0.004542235260933369
extra_trees,cat__parking_Açık Otopark,0.0042161447151379105
extra_trees,num__demo_divorced_ratio,0.004215128413185055
extra_trees,num__net_m2,0.004212878331023074
extra_trees,num__attr_net_gross_ratio,0.004195993886482166
extra_trees,num__gross_m2,0.004153262688095668
extra_trees,num__net_gross_ratio,0.00413028089876255
extra_trees,num__attr_quality_x_location_baseline,0.00411302034846835
extra_trees,num__demo_old_ratio,0.004101550058854766
extra_trees,num__detail_effect_front_sum,0.004081240319101695
extra_trees,num__detail_effect_total_abs_sum,0.004062500708157088
extra_trees,cat__usage_status_Kiracılı,0.0039991828300495625
extra_trees,num__detail_effect_level_code,0.003960936537485842
extra_trees,num__detail_effect_front_mean,0.0038544927849673387
extra_trees,num__district_m2_group_rent_m2_count,0.0038371900526758245
extra_trees,num__floor_num,0.003722490259437861
extra_trees,cat__usage_status_Boş,0.0037102347071880054
extra_trees,num__attr_effect_total_quality_bucket,0.003702727872844814
extra_trees,num__demo_widow_ratio,0.0035965806611536317
extra_trees,num__inside_quality_score,0.0035464040963137603
extra_trees,num__attr_compact_home_x_quality,0.003528069703678441
extra_trees,num__remaining_floors,0.003521429038204592
extra_trees,num__attr_amenity_score,0.003481538647719623
extra_trees,cat__m2_group_126-150,0.003347375574532095
extra_trees,num__attr_quality_x_demo_income,0.0032930210836982976
extra_trees,num__floor_ratio,0.003288513740878748
extra_trees,cat__detail_konut_tipi_missing,0.003274928912376253
extra_trees,num__bathroom_count,0.0032328514158573053
extra_trees,num__detail_selected_count,0.003144219106704266
extra_trees,cat__heating_Kombi (Doğalgaz),0.0031141321460530415
extra_trees,num__district_room_rent_m2_count,0.003110682367509543
extra_trees,num__attr_floor_ratio,0.0030924006683326517
extra_trees,num__detail_effect_view_mean,0.0030798427588962854
extra_trees,cat__m2_group_101-125,0.003058027545996754
extra_trees,num__detail_quality_score,0.0030467155463355404
extra_trees,num__district_m2_group_rent_m2_median,0.0029411349510944274
extra_trees,num__attr_is_middle_floor,0.0028874065039935187
extra_trees,cat__room_count_3+1,0.0028489223247035326
extra_trees,cat__building_age_group_0 (Oturuma Hazır),0.0028313725006428375
extra_trees,num__detail_front_count,0.002814645763673036
extra_trees,cat__floor_segment_Zemin/Giriş,0.0028078392498729265
extra_trees,cat__kitchen_Açık (Amerikan),0.002773668291618139
extra_trees,cat__m2_group_76-100,0.002770113096791851
extra_trees,cat__elevator_Yok,0.002727045910124259
extra_trees,cat__kitchen_Kapalı,0.0027120863501736542
extra_trees,num__district_rent_m2_count,0.0026990687333416146
extra_trees,num__detail_effect_negative_count,0.002692616812368302
extra_trees,num__demo_population_density,0.0026846737707856465
extra_trees,num__detail_effect_nearby_mean,0.002656244494311035
extra_trees,cat__district_Cumhuriyet Mah.,0.0026380905503989903
extra_trees,num__detail_transport_count,0.002606025668282553
extra_trees,num__detail_effect_positive_count,0.0026039969114702555
extra_trees,num__attr_is_mid_age_building,0.0025743670897253085
extra_trees,num__detail_effect_view_x_location_baseline,0.0025677974651922373
extra_trees,num__front_score,0.0025651188333613885
extra_trees,num__detail_effect_nearby_sum,0.0025578554087210487
extra_trees,num__detail_effect_view_sum,0.002552965869104024
extra_trees,num__large_home_detail_premium_x_m2,0.0024960895811245963
extra_trees,num__demo_age_65_plus_count,0.002486534859644942
extra_trees,num__county_room_count_target_median,0.0024820277881213346
extra_trees,num__accessibility_score,0.0024688639607857686
extra_trees,num__detail_near_count,0.0024604125392962972
extra_trees,num__detail_effect_transport_sum,0.0024602051249782487
extra_trees,num__attr_quality_x_district_median,0.0024587167441881765
extra_trees,num__detail_outside_count,0.002398113709618999
extra_trees,num__attr_old_building_x_no_elevator,0.00237874052814073
extra_trees,num__nearby_score,0.0023620381699135094
extra_trees,num__attr_floor_quality_score,0.0023618647167933855
extra_trees,num__is_middle_floor,0.0023323064606461607
extra_trees,num__detail_effect_transport_mean,0.0023272229037368977
extra_trees,num__is_small_flat,0.002296232559013177
extra_trees,cat__furnished_Hayır,0.0022186646711320726
extra_trees,num__detail_effect_used_count,0.0022141664860700168
extra_trees,cat__floor_segment_Ara Kat,0.0022060290998020047
extra_trees,num__attr_net_gross_good,0.0022038475420968727
extra_trees,num__detail_view_count,0.0021815422699511143
extra_trees,num__outside_quality_score,0.0021663226742207136
extra_trees,num__estimated_rent_m2_gross,0.0021623430860347567
extra_trees,cat__building_age_group_21-25 arası,0.0021347793152960955
extra_trees,cat__elevator_Var,0.0021133140581735305
extra_trees,cat__detail_cephe_Doğu|Güney,0.00211030492150003
extra_trees,num__site_security_score,0.0020964951459507943
extra_trees,cat__detail_cephe_missing,0.002078864233695782
extra_trees,num__district_room_rent_m2_median,0.002029106708261819
extra_trees,num__attr_has_elevator,0.0020136263616154105
extra_trees,num__view_score,0.0019982229834869594
extra_trees,num__demo_age_0_14,0.001972794200774266
extra_trees,cat__m2_group_0-75,0.0019545348889936135
extra_trees,cat__room_count_2+1,0.0019023327025739576
extra_trees,cat__detail_manzara_Deniz,0.001888035196882269
extra_trees,cat__parking_Açık & Kapalı Otopark,0.001887410444729838
extra_trees,num__demo_old_ratio_diff_county,0.0018794251575374671
extra_trees,cat__detail_manzara_Şehir,0.0018595934228884349
extra_trees,num__district_rent_m2_median,0.0018523243875392672
extra_trees,num__demo_pharmacy_per_10k,0.0018460061626358849
extra_trees,cat__detail_cephe_Batı|Doğu|Güney,0.0018450533876039486
extra_trees,cat__detail_cephe_Batı|Doğu,0.001812835329060628
extra_trees,num__is_new_building,0.0017807566224050308
extra_trees,cat__m2_group_151-200,0.0017705877755821524
extra_trees,num__district_rent_m2_mean,0.0017674344288028429
extra_trees,num__demo_vehicle_per_capita,0.0017583784249610979
extra_trees,num__demo_workplace_density,0.0017555338845728367
extra_trees,num__demo_household_size,0.0017554978535823389
extra_trees,num__district_rent_m2_iqr,0.0017411102307093003
extra_trees,num__attr_effect_site_inside,0.0017393978927188534
extra_trees,num__attr_heating_quality_score,0.0016194913476357312
extra_trees,num__demo_divorced_count,0.001616784686264306
extra_trees,num__attr_is_furnished,0.0016099986847681565
extra_trees,num__demo_age_0_14_count,0.0016046632785217375
extra_trees,num__demo_age_55_64,0.001604417057307762
extra_trees,num__demo_car_per_capita,0.0015857196933874167
extra_trees,cat__detail_cephe_Güney,0.0015459479192999725
extra_trees,cat__building_age_group_6-10 arası,0.0015270961350608632
extra_trees,num__demo_old_count,0.0015060517521637649
extra_trees,num__trend_sale_annual_change,0.0014935886817137567
extra_trees,num__demo_female_ratio,0.0014931460330822922
extra_trees,cat__district_Piyalepaşa Mh.,0.0014905768643942007
